ds,t-29,h-29,t-28,h-28,t-27,h-27,t-26,h-26,t-25,h-25,t-24,h-24,t-23,h-23,t-22,h-22,t-21,h-21,t-20,h-20,t-19,h-19,t-18,h-18,t-17,h-17,t-16,h-16,t-15,h-15,t-14,h-14,t-13,h-13,t-12,h-12,t-11,h-11,t-10,h-10,t-9,h-9,t-8,h-8,t-7,h-7,t-6,h-6,t-5,h-5,t-4,h-4,t-3,h-3,t-2,h-2,t-1,h-1,t+0,h+0,t+1,h+1,t+2,h+2,t+3,h+3,t+4,h+4,t+5,h+5,t+6,h+6,t+7,h+7
2018-01-04,2106850.9700000025,0.0,1648203.5600000015,0.0,2087567.1300000015,0.0,763897.8399999995,0.0,0.0,0.0,0.0,0.0,1582728.840000001,0.0,1767911.3500000013,0.0,1621244.8200000015,0.0,1559749.3200000012,0.0,704160.4599999997,0.0,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0
2018-01-05,1648203.5600000015,0.0,2087567.1300000015,0.0,763897.8399999995,0.0,0.0,0.0,0.0,0.0,1582728.840000001,0.0,1767911.3500000013,0.0,1621244.8200000015,0.0,1559749.3200000012,0.0,704160.4599999997,0.0,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0
2018-01-06,2087567.1300000015,0.0,763897.8399999995,0.0,0.0,0.0,0.0,0.0,1582728.840000001,0.0,1767911.3500000013,0.0,1621244.8200000015,0.0,1559749.3200000012,0.0,704160.4599999997,0.0,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0
2018-01-07,763897.8399999995,0.0,0.0,0.0,0.0,0.0,1582728.840000001,0.0,1767911.3500000013,0.0,1621244.8200000015,0.0,1559749.3200000012,0.0,704160.4599999997,0.0,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0
2018-01-08,0.0,0.0,0.0,0.0,1582728.840000001,0.0,1767911.3500000013,0.0,1621244.8200000015,0.0,1559749.3200000012,0.0,704160.4599999997,0.0,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0
2018-01-09,0.0,0.0,1582728.840000001,0.0,1767911.3500000013,0.0,1621244.8200000015,0.0,1559749.3200000012,0.0,704160.4599999997,0.0,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0
2018-01-10,1582728.840000001,0.0,1767911.3500000013,0.0,1621244.8200000015,0.0,1559749.3200000012,0.0,704160.4599999997,0.0,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0
2018-01-11,1767911.3500000013,0.0,1621244.8200000015,0.0,1559749.3200000012,0.0,704160.4599999997,0.0,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0
2018-01-12,1621244.8200000015,0.0,1559749.3200000012,0.0,704160.4599999997,0.0,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0
2018-01-13,1559749.3200000012,0.0,704160.4599999997,0.0,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0
2018-01-14,704160.4599999997,0.0,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0
2018-01-15,0.0,0.0,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0
2018-01-16,0.0,0.0,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0
2018-01-17,1772375.2200000011,0.0,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0
2018-01-18,1547137.3000000012,0.0,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0
2018-01-19,1694210.4900000002,0.0,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0
2018-01-20,1505483.1000000006,0.0,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0
2018-01-21,2181816.8600000017,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0
2018-01-22,0.0,0.0,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0
2018-01-23,0.0,0.0,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0
2018-01-24,0.0,1.0,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0
2018-01-25,1717879.9000000018,0.0,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0
2018-01-26,1750133.4900000019,0.0,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0,1199258.2900000005,0.0
2018-01-27,1813163.3200000012,0.0,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0,1199258.2900000005,0.0,508669.09,0.0
2018-01-28,681895.66,0.0,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0,1199258.2900000005,0.0,508669.09,0.0,0.0,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0,1199258.2900000005,0.0,508669.09,0.0,0.0,0.0,0.0,0.0
2018-01-30,0.0,0.0,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0,1199258.2900000005,0.0,508669.09,0.0,0.0,0.0,0.0,0.0,1489142.1600000015,0.0
2018-01-31,0.0,1.0,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0,1199258.2900000005,0.0,508669.09,0.0,0.0,0.0,0.0,0.0,1489142.1600000015,0.0,1505878.0500000003,0.0
2018-02-01,971601.5399999996,0.0,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0,1199258.2900000005,0.0,508669.09,0.0,0.0,0.0,0.0,0.0,1489142.1600000015,0.0,1505878.0500000003,0.0,1425685.5300000003,0.0
2018-02-02,1203749.02,0.0,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0,1199258.2900000005,0.0,508669.09,0.0,0.0,0.0,0.0,0.0,1489142.1600000015,0.0,1505878.0500000003,0.0,1425685.5300000003,0.0,1479742.7800000003,0.0
2018-02-03,1124619.3200000005,0.0,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0,1199258.2900000005,0.0,508669.09,0.0,0.0,0.0,0.0,0.0,1489142.1600000015,0.0,1505878.0500000003,0.0,1425685.5300000003,0.0,1479742.7800000003,0.0,650903.52,0.0
2018-02-04,551381.03,0.0,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0,1199258.2900000005,0.0,508669.09,0.0,0.0,0.0,0.0,0.0,1489142.1600000015,0.0,1505878.0500000003,0.0,1425685.5300000003,0.0,1479742.7800000003,0.0,650903.52,0.0,0.0,0.0
2018-02-05,0.0,0.0,0.0,0.0,1621213.2300000016,0.0,1333084.4300000004,0.0,1093671.5100000007,0.0,1094103.8500000006,0.0,488188.65,0.0,0.0,0.0,0.0,0.0,1255475.6800000004,1.0,962063.7600000006,0.0,1108307.88,0.0,931254.5400000005,0.0,489593.56000000023,0.0,0.0,0.0,0.0,0.0,1128416.2100000004,0.0,1059378.6900000004,0.0,1222890.4900000007,0.0,1068072.9200000004,0.0,481613.07000000024,0.0,0.0,0.0,0.0,0.0,1186423.1700000006,0.0,1059366.1,0.0,1172338.2900000005,0.0,1199258.2900000005,0.0,508669.09,0.0,0.0,0.0,0.0,0.0,1489142.1600000015,0.0,1505878.0500000003,0.0,1425685.5300000003,0.0,1479742.7800000003,0.0,650903.52,0.0,0.0,0.0,0.0,0.0
