trip_id,duration_sec,start_date,start_station_name,start_station_id,end_date,end_station_name,end_station_id,bike_number,zip_code
780685,581,2015-05-26 08:29:00 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-05-26 08:39:00 UTC,2nd at Folsom,62,427,94305
965644,352,2015-10-10 19:03:00 UTC,San Francisco Caltrain 2 (330 Townsend),69,2015-10-10 19:09:00 UTC,2nd at Folsom,62,483,94107
1139401,369,2016-03-28 09:22:00 UTC,San Francisco Caltrain 2 (330 Townsend),69,2016-03-28 09:28:00 UTC,2nd at Folsom,62,456,95126
1293972,440,2016-07-28 09:10:00 UTC,San Francisco Caltrain 2 (330 Townsend),69,2016-07-28 09:17:00 UTC,2nd at Folsom,62,524,94063
65270,486,2013-10-20 02:28:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-10-20 02:36:00 UTC,2nd at Folsom,62,525,94105
122730,339,2013-12-12 08:08:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-12-12 08:14:00 UTC,2nd at Folsom,62,532,95060
400802,390,2014-08-08 17:35:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-08-08 17:42:00 UTC,2nd at Folsom,62,606,94107
810562,505,2015-06-17 09:18:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-06-17 09:26:00 UTC,2nd at Folsom,62,606,94403
614108,484,2015-01-22 09:12:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-01-22 09:20:00 UTC,2nd at Folsom,62,285,94306
1109981,426,2016-02-29 17:39:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-02-29 17:46:00 UTC,2nd at Folsom,62,359,94158
1126489,472,2016-03-16 11:51:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-03-16 11:59:00 UTC,2nd at Folsom,62,100,94404
1175375,1246,2016-04-25 09:16:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-04-25 09:37:00 UTC,2nd at Folsom,62,652,95050
85200,420,2013-11-06 08:04:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-11-06 08:11:00 UTC,2nd at Folsom,62,400,94065
280566,491,2014-05-12 11:43:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-05-12 11:51:00 UTC,2nd at Folsom,62,454,94107
217852,421,2014-03-18 08:44:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-03-18 08:51:00 UTC,2nd at Folsom,62,593,94070
735739,564,2015-04-22 07:54:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-04-22 08:03:00 UTC,2nd at Folsom,62,496,94002
1115067,336,2016-03-04 07:47:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-03-04 07:53:00 UTC,2nd at Folsom,62,285,94403
1229732,376,2016-06-07 09:06:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-06-07 09:12:00 UTC,2nd at Folsom,62,132,94086
1329940,398,2016-08-25 07:46:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-08-25 07:53:00 UTC,2nd at Folsom,62,502,94403
392919,552,2014-08-04 09:51:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-08-04 10:00:00 UTC,2nd at Folsom,62,377,94107
364923,564,2014-07-15 17:02:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-07-15 17:12:00 UTC,2nd at Folsom,62,367,94110
316294,585,2014-06-09 09:06:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-06-09 09:16:00 UTC,2nd at Folsom,62,289,94070
249767,403,2014-04-15 21:20:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-04-15 21:26:00 UTC,2nd at Folsom,62,417,94109
232929,508,2014-04-01 08:46:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-04-01 08:54:00 UTC,2nd at Folsom,62,593,94070
906077,571,2015-08-26 10:11:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-26 10:21:00 UTC,2nd at Folsom,62,326,95008
539263,480,2014-11-11 09:09:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-11-11 09:17:00 UTC,2nd at Folsom,62,351,94301
532336,420,2014-11-06 08:59:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-11-06 09:06:00 UTC,2nd at Folsom,62,709,94305
1002906,416,2015-11-09 19:43:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-11-09 19:50:00 UTC,2nd at Folsom,62,277,94121
11543,405,2013-09-05 13:48:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-09-05 13:55:00 UTC,2nd at Folsom,62,414,94107
31424,544,2013-09-23 11:08:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-09-23 11:17:00 UTC,2nd at Folsom,62,434,94158
101078,507,2013-11-19 09:06:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-11-19 09:14:00 UTC,2nd at Folsom,62,371,94107
175126,368,2014-02-04 08:02:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-02-04 08:08:00 UTC,2nd at Folsom,62,556,95051
283839,514,2014-05-14 11:52:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-05-14 12:01:00 UTC,2nd at Folsom,62,489,94107
583823,478,2014-12-23 06:01:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-12-23 06:09:00 UTC,2nd at Folsom,62,529,94002
577764,607,2014-12-16 12:02:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-12-16 12:12:00 UTC,2nd at Folsom,62,265,94107
565182,523,2014-12-04 08:00:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-12-04 08:09:00 UTC,2nd at Folsom,62,29,94301
949430,380,2015-09-29 06:03:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-09-29 06:09:00 UTC,2nd at Folsom,62,429,94002
1004865,326,2015-11-11 07:46:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-11-11 07:52:00 UTC,2nd at Folsom,62,368,94403
1074625,444,2016-01-28 10:15:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-01-28 10:23:00 UTC,2nd at Folsom,62,322,94404
1121057,423,2016-03-10 09:01:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-03-10 09:08:00 UTC,2nd at Folsom,62,502,95014
42371,400,2013-10-02 07:22:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-10-02 07:28:00 UTC,2nd at Folsom,62,505,94087
321745,487,2014-06-12 14:13:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-06-12 14:21:00 UTC,2nd at Folsom,62,601,90291
747518,491,2015-04-30 10:42:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-04-30 10:50:00 UTC,2nd at Folsom,62,353,94404
743936,416,2015-04-28 10:14:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-04-28 10:21:00 UTC,2nd at Folsom,62,335,94404
732197,432,2015-04-20 07:53:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-04-20 08:00:00 UTC,2nd at Folsom,62,29,94002
672371,417,2015-03-07 19:57:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-03-07 20:04:00 UTC,2nd at Folsom,62,608,94107
654064,653,2015-02-23 10:11:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-02-23 10:21:00 UTC,2nd at Folsom,62,521,94403
539234,331,2014-11-11 09:01:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-11-11 09:07:00 UTC,2nd at Folsom,62,515,94070
499472,370,2014-10-15 09:06:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-10-15 09:12:00 UTC,2nd at Folsom,62,267,94010
481309,490,2014-10-03 08:02:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-10-03 08:10:00 UTC,2nd at Folsom,62,465,94107
444142,383,2014-09-09 08:55:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-09-09 09:01:00 UTC,2nd at Folsom,62,490,95060
433945,374,2014-09-02 09:04:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-09-02 09:10:00 UTC,2nd at Folsom,62,580,94010
915129,434,2015-09-01 19:03:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-09-01 19:10:00 UTC,2nd at Folsom,62,354,95134
1280348,329,2016-07-18 09:18:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-07-18 09:24:00 UTC,2nd at Folsom,62,429,95014
86643,460,2013-11-07 07:59:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-11-07 08:07:00 UTC,2nd at Folsom,62,366,95051
121452,376,2013-12-11 08:02:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-12-11 08:08:00 UTC,2nd at Folsom,62,322,95051
396473,641,2014-08-06 09:25:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-08-06 09:36:00 UTC,2nd at Folsom,62,282,94070
384733,605,2014-07-29 10:13:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-07-29 10:23:00 UTC,2nd at Folsom,62,586,94070
845347,367,2015-07-14 08:27:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-07-14 08:33:00 UTC,2nd at Folsom,62,352,95060
572882,463,2014-12-10 09:00:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-12-10 09:07:00 UTC,2nd at Folsom,62,477,94301
515256,833,2014-10-25 15:27:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-10-25 15:41:00 UTC,2nd at Folsom,62,306,94105
996626,472,2015-11-04 07:54:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-11-04 08:02:00 UTC,2nd at Folsom,62,466,95060
1079948,364,2016-02-03 07:48:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-02-03 07:54:00 UTC,2nd at Folsom,62,505,94403
1209272,568,2016-05-20 10:12:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-05-20 10:22:00 UTC,2nd at Folsom,62,516,94086
416325,520,2014-08-20 08:28:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-08-20 08:37:00 UTC,2nd at Folsom,62,493,94070
328735,358,2014-06-18 07:01:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-06-18 07:07:00 UTC,2nd at Folsom,62,325,94085
319717,393,2014-06-11 09:03:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-06-11 09:09:00 UTC,2nd at Folsom,62,408,94070
564095,422,2014-12-03 08:51:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-12-03 08:58:00 UTC,2nd at Folsom,62,635,94010
550353,464,2014-11-19 06:05:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-11-19 06:12:00 UTC,2nd at Folsom,62,412,94002
1134399,559,2016-03-23 11:51:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-03-23 12:00:00 UTC,2nd at Folsom,62,378,94404
147345,412,2014-01-09 08:02:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-01-09 08:09:00 UTC,2nd at Folsom,62,534,94065
402703,410,2014-08-11 08:32:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-08-11 08:38:00 UTC,2nd at Folsom,62,878,94086
332343,362,2014-06-20 09:04:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-06-20 09:10:00 UTC,2nd at Folsom,62,389,94070
881206,552,2015-08-08 00:08:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-08 00:17:00 UTC,2nd at Folsom,62,109,94040
802436,393,2015-06-11 07:51:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-06-11 07:58:00 UTC,2nd at Folsom,62,350,95060
770642,508,2015-05-18 07:51:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-05-18 07:59:00 UTC,2nd at Folsom,62,390,94002
700847,552,2015-03-27 11:18:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-03-27 11:27:00 UTC,2nd at Folsom,62,520,94403
65952,396,2013-10-21 07:23:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-10-21 07:30:00 UTC,2nd at Folsom,62,445,94087
401521,436,2014-08-09 15:36:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-08-09 15:44:00 UTC,2nd at Folsom,62,318,94158
897781,427,2015-08-20 07:52:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-20 07:59:00 UTC,2nd at Folsom,62,485,95120
595609,336,2015-01-08 08:21:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-01-08 08:26:00 UTC,2nd at Folsom,62,322,94403
943216,364,2015-09-23 18:41:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-09-23 18:47:00 UTC,2nd at Folsom,62,269,22204
954762,544,2015-10-02 09:09:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-10-02 09:18:00 UTC,2nd at Folsom,62,351,95112
1021426,402,2015-11-24 19:03:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-11-24 19:10:00 UTC,2nd at Folsom,62,594,95134
424411,425,2014-08-26 08:01:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-08-26 08:08:00 UTC,2nd at Folsom,62,614,94010
417975,397,2014-08-21 08:01:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-08-21 08:07:00 UTC,2nd at Folsom,62,492,94010
292107,740,2014-05-20 18:54:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-05-20 19:06:00 UTC,2nd at Folsom,62,635,94105
253039,534,2014-04-18 08:09:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-04-18 08:18:00 UTC,2nd at Folsom,62,520,95035
909567,498,2015-08-28 08:59:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-28 09:08:00 UTC,2nd at Folsom,62,530,95008
756718,426,2015-05-07 07:53:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-05-07 08:00:00 UTC,2nd at Folsom,62,402,94002
678458,382,2015-03-12 08:27:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-03-12 08:33:00 UTC,2nd at Folsom,62,562,94403
967703,477,2015-10-12 19:08:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-10-12 19:16:00 UTC,2nd at Folsom,62,517,94107
1020627,511,2015-11-24 08:53:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-11-24 09:02:00 UTC,2nd at Folsom,62,449,95112
1043999,527,2015-12-18 16:44:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-12-18 16:53:00 UTC,2nd at Folsom,62,522,94158
138044,430,2013-12-30 07:57:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-12-30 08:04:00 UTC,2nd at Folsom,62,545,95051
157659,527,2014-01-17 18:04:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-01-17 18:13:00 UTC,2nd at Folsom,62,489,94158
418282,384,2014-08-21 09:05:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-08-21 09:11:00 UTC,2nd at Folsom,62,630,94301
821309,358,2015-06-25 06:45:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-06-25 06:51:00 UTC,2nd at Folsom,62,571,94403
756052,643,2015-05-06 17:29:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-05-06 17:39:00 UTC,2nd at Folsom,62,158,94107
917264,365,2015-09-03 07:58:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-09-03 08:04:00 UTC,2nd at Folsom,62,441,95060
1297806,395,2016-08-01 08:36:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-08-01 08:43:00 UTC,2nd at Folsom,62,416,94306
61500,535,2013-10-17 08:21:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-10-17 08:30:00 UTC,2nd at Folsom,62,313,94039
193543,510,2014-02-24 07:19:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-02-24 07:27:00 UTC,2nd at Folsom,62,336,94025
810505,383,2015-06-17 09:02:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-06-17 09:08:00 UTC,2nd at Folsom,62,621,94404
609544,576,2015-01-19 11:39:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-01-19 11:49:00 UTC,2nd at Folsom,62,324,94158
977301,374,2015-10-20 08:21:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-10-20 08:27:00 UTC,2nd at Folsom,62,487,94403
1063766,1330,2016-01-18 10:54:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-01-18 11:16:00 UTC,2nd at Folsom,62,628,94111
1169612,416,2016-04-20 08:19:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-04-20 08:26:00 UTC,2nd at Folsom,62,442,94044
82281,501,2013-11-04 08:31:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-11-04 08:39:00 UTC,2nd at Folsom,62,495,94039
156557,330,2014-01-17 07:03:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-01-17 07:09:00 UTC,2nd at Folsom,62,511,95051
306656,600,2014-06-02 09:09:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-06-02 09:19:00 UTC,2nd at Folsom,62,586,95112
213718,424,2014-03-14 08:45:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-03-14 08:52:00 UTC,2nd at Folsom,62,351,94070
668931,412,2015-03-05 09:10:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-03-05 09:16:00 UTC,2nd at Folsom,62,629,94305
634391,368,2015-02-06 09:04:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-02-06 09:11:00 UTC,2nd at Folsom,62,500,94301
578712,479,2014-12-17 10:08:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-12-17 10:16:00 UTC,2nd at Folsom,62,556,94404
1132171,467,2016-03-22 07:07:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-03-22 07:14:00 UTC,2nd at Folsom,62,587,95014
43600,527,2013-10-02 20:03:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-10-02 20:12:00 UTC,2nd at Folsom,62,564,94105
52401,383,2013-10-10 07:48:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-10-10 07:54:00 UTC,2nd at Folsom,62,539,95060
115898,376,2013-12-05 07:50:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-12-05 07:56:00 UTC,2nd at Folsom,62,375,95060
313436,546,2014-06-06 09:00:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-06-06 09:10:00 UTC,2nd at Folsom,62,593,94115
785704,742,2015-05-29 08:55:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-05-29 09:07:00 UTC,2nd at Folsom,62,291,94107
720109,544,2015-04-10 10:17:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-04-10 10:26:00 UTC,2nd at Folsom,62,350,94404
678747,678,2015-03-12 09:58:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-03-12 10:09:00 UTC,2nd at Folsom,62,189,94086
595544,439,2015-01-08 08:02:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-01-08 08:09:00 UTC,2nd at Folsom,62,592,94301
555452,371,2014-11-24 06:49:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-11-24 06:55:00 UTC,2nd at Folsom,62,287,94107
1003182,428,2015-11-10 08:03:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-11-10 08:10:00 UTC,2nd at Folsom,62,419,94403
1040999,462,2015-12-16 10:34:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-12-16 10:42:00 UTC,2nd at Folsom,62,49,94404
1087735,448,2016-02-09 18:48:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-02-09 18:56:00 UTC,2nd at Folsom,62,388,94105
114451,418,2013-12-04 06:40:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-12-04 06:47:00 UTC,2nd at Folsom,62,570,94087
135779,338,2013-12-26 09:08:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-12-26 09:14:00 UTC,2nd at Folsom,62,282,95051
364095,602,2014-07-15 09:07:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-07-15 09:17:00 UTC,2nd at Folsom,62,410,94070
241906,412,2014-04-09 08:46:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-04-09 08:53:00 UTC,2nd at Folsom,62,380,94070
632832,408,2015-02-05 08:52:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-02-05 08:58:00 UTC,2nd at Folsom,62,383,94404
548688,393,2014-11-18 08:05:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-11-18 08:11:00 UTC,2nd at Folsom,62,425,94061
538943,330,2014-11-11 07:49:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-11-11 07:54:00 UTC,2nd at Folsom,62,345,94010
528337,357,2014-11-04 08:47:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-11-04 08:53:00 UTC,2nd at Folsom,62,607,94010
1184296,302,2016-05-02 10:54:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-05-02 10:59:00 UTC,2nd at Folsom,62,327,94063
1204078,361,2016-05-17 09:04:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-05-17 09:10:00 UTC,2nd at Folsom,62,530,94066
1257365,304,2016-06-28 08:52:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-06-28 08:57:00 UTC,2nd at Folsom,62,502,94063
138210,470,2013-12-30 10:40:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-12-30 10:48:00 UTC,2nd at Folsom,62,324,94107
148734,525,2014-01-10 08:00:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-01-10 08:09:00 UTC,2nd at Folsom,62,358,94070
195046,400,2014-02-25 08:03:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-02-25 08:09:00 UTC,2nd at Folsom,62,343,94065
430377,341,2014-08-29 09:01:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-08-29 09:07:00 UTC,2nd at Folsom,62,561,94010
222618,324,2014-03-21 10:43:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-03-21 10:48:00 UTC,2nd at Folsom,62,418,94107
882902,557,2015-08-10 10:14:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-10 10:23:00 UTC,2nd at Folsom,62,425,94403
720105,403,2015-04-10 10:16:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-04-10 10:23:00 UTC,2nd at Folsom,62,567,94040
661080,530,2015-02-27 11:26:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-02-27 11:34:00 UTC,2nd at Folsom,62,606,94403
614256,417,2015-01-22 10:11:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-01-22 10:18:00 UTC,2nd at Folsom,62,411,94404
989642,448,2015-10-29 06:00:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-10-29 06:07:00 UTC,2nd at Folsom,62,537,94002
1208846,320,2016-05-20 07:47:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-05-20 07:53:00 UTC,2nd at Folsom,62,402,94403
1270492,549,2016-07-09 13:55:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-07-09 14:04:00 UTC,2nd at Folsom,62,566,94158
16456,449,2013-09-10 10:38:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-09-10 10:46:00 UTC,2nd at Folsom,62,508,
315725,452,2014-06-08 18:34:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-06-08 18:42:00 UTC,2nd at Folsom,62,425,94105
232708,434,2014-03-31 21:10:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-03-31 21:17:00 UTC,2nd at Folsom,62,581,94109
907305,481,2015-08-27 06:03:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-27 06:11:00 UTC,2nd at Folsom,62,268,94002
905396,506,2015-08-26 06:02:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-26 06:10:00 UTC,2nd at Folsom,62,635,94002
743841,606,2015-04-28 09:31:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-04-28 09:42:00 UTC,2nd at Folsom,62,571,94403
562431,442,2014-12-01 16:12:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-12-01 16:20:00 UTC,2nd at Folsom,62,96,94108
927207,460,2015-09-11 08:48:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-09-11 08:55:00 UTC,2nd at Folsom,62,549,94403
959531,536,2015-10-06 17:05:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-10-06 17:14:00 UTC,2nd at Folsom,62,581,94309
998228,332,2015-11-05 07:48:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-11-05 07:54:00 UTC,2nd at Folsom,62,402,94403
1190801,584,2016-05-06 10:11:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-05-06 10:21:00 UTC,2nd at Folsom,62,465,94086
65674,613,2013-10-20 15:32:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2013-10-20 15:42:00 UTC,2nd at Folsom,62,336,94105
194668,446,2014-02-24 18:44:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-02-24 18:51:00 UTC,2nd at Folsom,62,636,94158
219290,410,2014-03-19 08:04:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-03-19 08:11:00 UTC,2nd at Folsom,62,421,94070
204769,396,2014-03-07 00:07:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-03-07 00:14:00 UTC,2nd at Folsom,62,601,94105
820892,1836,2015-06-24 17:50:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-06-24 18:20:00 UTC,2nd at Folsom,62,477,94111
785429,383,2015-05-29 07:20:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-05-29 07:26:00 UTC,2nd at Folsom,62,270,94403
715811,354,2015-04-07 19:05:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-04-07 19:11:00 UTC,2nd at Folsom,62,405,94402
606720,388,2015-01-16 08:23:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-01-16 08:29:00 UTC,2nd at Folsom,62,434,94403
475057,388,2014-09-29 19:25:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2014-09-29 19:31:00 UTC,2nd at Folsom,62,573,94107
971589,405,2015-10-15 08:03:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-10-15 08:10:00 UTC,2nd at Folsom,62,465,95060
1016795,329,2015-11-20 08:10:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-11-20 08:15:00 UTC,2nd at Folsom,62,500,94107
1086812,375,2016-02-09 09:13:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-02-09 09:19:00 UTC,2nd at Folsom,62,431,94063
1169053,503,2016-04-19 18:20:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-04-19 18:28:00 UTC,2nd at Folsom,62,630,94105
1171730,528,2016-04-21 10:24:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2016-04-21 10:33:00 UTC,2nd at Folsom,62,417,94086
888309,610,2015-08-13 10:14:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-13 10:24:00 UTC,2nd at Folsom,62,360,94403
887664,515,2015-08-13 06:03:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-08-13 06:11:00 UTC,2nd at Folsom,62,635,94002
868040,395,2015-07-29 19:17:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-07-29 19:24:00 UTC,2nd at Folsom,62,313,95134
864071,565,2015-07-27 17:47:00 UTC,San Francisco Caltrain (Townsend at 4th),70,2015-07-27 17:57:00 UTC,2nd at Folsom,62,441,94107
